"X" "Pressure" "Temperature" "Density" "Velocity" "H2" "H" "O" "O2" "OH" "H2O" "HO2" "CH" "CH2" "CH2(S)" "CH3" "CH4" "CO" "CO2" "HCO" "CH2O" "CH3O" "C2H2" "C2H3" "C2H4" "HCCO" "CH2CO" "CH3CO" "N2" 
0.000768509865211653 482761.6237698956 2598.468038447405 0.5858899636602367 1346.380294569497 0.0034398501205142587 0.0005510382868486068 0.004485788722523637 0.2520432932695548 0.011215754937811203 0.06740173475416229 0.0008848818928401111 6.090829654076696e-05 0.00025678311701718453 6.33970630782745e-05 0.0014281398244289653 0.000700116638258557 0.13545865424251108 0.026719868510991073 0.0003764133888460707 0.0021104888828214863 2.3988296181922154e-06 0.016495064613266296 6.468620127805794e-05 0.0004962008625826557 0.0009225076787529518 0.001465764243270855 3.553657519773772e-07 0.4733559102567295
0.0007700172268091146 481819.466692474 2604.2533547076514 0.5832227360233426 1343.6684396862229 0.0034233468888762945 0.0005578870835106208 0.004583447554943567 0.25081680168119735 0.01141858740939034 0.06780761292719681 0.0008693907908458371 6.142237758193123e-05 0.0002550768022706141 6.334148273017798e-05 0.0013935675285930013 0.0006751379090817658 0.13624604077156569 0.02696444848076036 0.0003760376518982107 0.002078996913365361 2.3355074067517437e-06 0.016192398986661298 6.068994803256913e-05 0.00045591849965337714 0.0009144055712512744 0.0014268604467600685 3.365296960769249e-07 0.4733559102567295
0.000771531483712282 480872.5822243693 2610.0273880784216 0.580566481663067 1340.9429777347543 0.0034063807673796443 0.0005647494140444371 0.0046834266955800095 0.24958415765954495 0.011624479091792449 0.06821347736219342 0.0008539751255208696 6.190516850895651e-05 0.0002532409148979392 6.324986067718184e-05 0.0013589852495489714 0.0006505255795911562 0.13703157078845923 0.027211633565318392 0.0003755429247068472 0.002047405228442553 2.2732016723702197e-06 0.015886862935400568 5.6873253999219467e-05 0.0004183220785940043 0.0009059834011209594 0.0013887511212296358 3.1835504555291036e-07 0.4733559102567295
0.0007730526691395335 479921.32755403104 2615.7871306813286 0.5779222200773122 1338.2049368274525 0.003388959307349735 0.0005716208842240107 0.00478575942707045 0.24834569324328776 0.01183340955028757 0.0686191906851036 0.0008386342361630158 6.235488231633677e-05 0.00025127549621263204 6.312150888574876e-05 0.001324424586345901 0.0006263000461694943 0.137814846694724 0.027461435537723355 0.0003749242453660045 0.002015714063153582 2.2119108290006185e-06 0.015578714187074134 5.32343721218725e-05 0.000383292671039461 0.0008972421055240866 0.0013514292556580142 3.0084663958214434e-07 0.4733559102567295
0.0007745808136314273 478966.0791385723 2621.5295241109184 0.5752909856082972 1335.4554005385703 0.0033710905419410014 0.0005784969513119556 0.004890477766924799 0.24710175599869302 0.012045354422375178 0.06902461145402732 0.0008233676567814925 6.276975382795355e-05 0.00024918088877082684 6.295581016017099e-05 0.0012899174390199751 0.0006024808801522922 0.138595459020293 0.02771386526450719 0.0003741767296025247 0.001983924441488363 2.1516331844515422e-06 0.015268216741146064 4.977105069605005e-05 0.00035071127985999626 0.0008881831708099866 0.0013148868405222708 2.8400717345063294e-07 0.4733559102567295
0.0007761159449100654 478007.23267552874 2627.2514658090254 0.5726738258409138 1332.6955078229169 0.0033527829777674294 0.0005853729305082901 0.004997612339669009 0.2458527087877283 0.012260285298661865 0.06942959432150642 0.000808175132487133 6.314804828949661e-05 0.00024695774463835446 6.27522232137021e-05 0.0012554959087572044 0.0005790867524864533 0.13937298689513775 0.027968932688756564 0.000373295595499111 0.0019520381925720244 2.0923669278516993e-06 0.014955640267146724 4.648055603383445e-05 0.0003204592933313695 0.0008788086525613909 0.0012791149323983799 2.678371906770479e-07 0.4733559102567295
0.0007776580877389489 477045.2030038655 2632.949815800129 0.5700717999080057 1329.9264527309542 0.003334045585912623 0.0005922440024121038 0.005107192245859219 0.2445989294771927 0.012478169608385424 0.06983399021890829 0.0007930566346682106 6.348807025833863e-05 0.0002446070323724139 6.251028751401299e-05 0.001221192194882163 0.0005561353617830235 0.14014699858830562 0.02822664681453141 0.00037227618899793915 0.0019200579633233605 2.0341101189913383e-06 0.01464125947826042 4.335969842207492e-05 0.00029241892838880433 0.0008691211944641021 0.0012441037231965659 2.5233511152377526e-07 0.4733559102567295
0.0007792072637838533 476080.4239302657 2638.621403764656 0.5674859767055664 1327.1494839088207 0.0033148877923928305 0.0005991052215145107 0.005219244928258854 0.2433408105878794 0.012698970510454195 0.07023764656283546 0.000778012374773873 6.37881727360453e-05 0.00024213004261167923 6.222962788334489e-05 0.0011870384892555584 0.0005336433663878231 0.1409170521152648 0.0284870156925749 0.0003711140100558672 0.0018879872274334458 1.9768606772263954e-06 0.014325353483369887 4.040486115829171e-05 0.0002664736591190736 0.0008591240458901152 0.00120984261347538 2.3749726674899882e-07 0.4733559102567295
0.0007807634914752474 475113.34797664307 2644.263036427043 0.5649174330207029 1324.3659038715807 0.0032953194681446182 0.0006059515257265988 0.005333796035392707 0.242078758882961 0.01292264679090711 0.07064040748349779 0.0007630428164815424 6.404676649648242e-05 0.00023952839218420167 6.19099588696174e-05 0.0011530668685681043 0.0005116263211128242 0.14168269591426733 0.028750046407244663 0.0003698047394398534 0.0018558302905294767 1.9206163677561256e-06 0.014008205120292164 3.761203292482737e-05 0.00024250862657446799 0.0008488210780453648 0.0011763202892915916 2.2331794927097853e-07 0.4733559102567295
0.0007820481830510702 474316.91053519055 2648.876414413596 0.562819497954157 1322.0734806528221 0.0032789318039352163 0.0006115651703144242 0.005429858379563601 0.24103855659594065 0.01310865617021574 0.07097074101449115 0.0007507925622255795 6.422719594768213e-05 0.00023729752492399381 6.161779808950577e-05 0.0011252970991555327 0.000493891676480053 0.14230851670103895 0.02896828612107511 0.0003686152927249091 0.001829332598848339 1.8751281896052844e-06 0.013746743297789145 3.543427957014536e-05 0.00022421023272056113 0.0008401249452147585 0.001149306006017245 2.121487974520788e-07 0.4733559102567295
0.0007833376574954256 473519.5094062712 2653.4655910330475 0.5607345770639798 1319.7782836028323 0.0032622795712226984 0.0006171623230478455 0.005527637545324241 0.23999622060228443 0.013296550465775247 0.07130027229250074 0.0007385938234112611 6.43777334043312e-05 0.00023498495968966393 6.129908331250744e-05 0.001097689465021827 0.0004764951736549102 0.14293078612860657 0.029188331939119655 0.00036732148130817527 0.0018027833805637234 1.830316306640537e-06 0.013484795043442525 3.336048262552831e-05 0.00020711247350421706 0.000831227984532642 0.0011227760602401592 2.0141436980128808e-07 0.4733559102567295
0.0007846319197593608 472721.4233732045 2658.02877905504 0.5586632750210057 1317.481115161971 0.003245368900585222 0.0006227400255887207 0.005627144666114566 0.23895199712047455 0.013486299881859991 0.07162891045454997 0.000726447267000448 6.449761028389807e-05 0.00023259209479221704 6.095380308079442e-05 0.001070261306654993 0.00045944362604829895 0.14354924095101218 0.029410186298347935 0.00036592125689054254 0.0017761862891816202 1.786179204154152e-06 0.013222521241296473 3.1387916740095236e-05 0.0001911551074573214 0.0008221333293944756 0.0010967233080675092 1.9110864337011673e-07 0.4733559102567295
0.0007859309730972296 471922.93902270874 2662.5641940510354 0.5566061966816463 1315.1828002280067 0.003228206107798355 0.0006282952862014403 0.0057283898215165045 0.23790613795747026 0.013677872485613394 0.07195656359630544 0.0007143536884568068 6.458610016930595e-05 0.00023012047828754572 6.058199291731208e-05 0.0010430297297256469 0.0004427432594351245 0.14416361493512375 0.02963385117662658 0.00036441269933364123 0.0017495453523743662 1.7427152743898801e-06 0.012960083322161984 2.951373860733041e-05 0.00017627924170734955 0.0008128444174837408 0.0010711404158662654 1.8122481280085175e-07 0.4733559102567295
0.0007872348190205841 471124.35049934906 2667.070057556674 0.5545639462560968 1312.8841854494988 0.003210797689520478 0.0006338250851019211 0.005831381983326049 0.23685890025090484 0.013871234183973385 0.07228313889227317 0.0007023140129905907 6.464252235577979e-05 0.00022757180665426363 6.018373631974745e-05 0.0010160115644030157 0.00042639969871876876 0.14477363923057196 0.029859328089509106 0.0003627940269034174 0.001722864967567645 1.6999228113145837e-06 0.012697642996753753 2.77350025620585e-05 0.0001624274390509484 0.0008033649936759628 0.001046019891964333 1.7175535683511672e-07 0.4733559102567295
0.0007885434572536665 470325.959228609 2671.5446002703397 0.5525371264556679 1310.5861384321458 0.0031931503188989364 0.0006393263801305494 0.005936128961384501 0.23581054619223513 0.014066348704346468 0.07260854272179422 0.0006903292960689323 6.46662453651072e-05 0.00022494792287745713 5.975916558691376e-05 0.0009892233252120433 0.00041041795708978926 0.1453790427608652 0.030086618087270128 0.0003610636064379147 0.0016961498963836681 1.65780000602654e-06 0.01243536198804931 2.6048676621386997e-05 0.00014954381401717 0.0007936991121978586 0.0010213541183293634 1.6269210128148544e-07 0.4733559102567295
0.0007898568856906302 469528.0736112766 2675.9860652816305 0.5505263376242517 1308.2895468606037 0.0031752708411177657 0.0006447961127078548 0.006042637349691974 0.23476134273334368 0.014263177579054166 0.072932680799573 0.0006784007233351491 6.465669030347868e-05 0.00022225081405040936 5.9308462517016835e-05 0.0009626811717508754 0.00039480242743027973 0.14597955263246126 0.030315721752129602 0.0003592199632381372 0.001669405258073717 1.6163449422006478e-06 0.012173401764854267 2.445165791452349e-05 0.00013757411860129562 0.0007838511380238075 0.0009971353819190148 1.540262358796728e-07 0.4733559102567295
0.0007911751003546577 468731.0086891471 2680.3927113210175 0.5485321768558556 1305.995317535174 0.0031571662688881764 0.0006502312140469205 0.0061509124728984675 0.23371156127745907 0.014461680133788483 0.07325545831023347 0.0006665296099176794 6.461333407541563e-05 0.00021948260847621902 5.883185896741965e-05 0.0009364008704130567 0.00037955687600070337 0.14657489456064945 0.03054663919562303 0.00035726179062938444 0.0016426365220111412 1.5755555911914199e-06 0.011911923276990626 2.2940787658830897e-05 0.00012646581755341332 0.0007738257475289628 0.0009733559055009785 1.457483672876381e-07 0.4733559102567295
0.0007924980953591718 467935.0857803681 2684.762816018582 0.5465552370984679 1303.7043753210783 0.0031388437778723495 0.0006556286116103886 0.006260958333054448 0.23266147735426299 0.014661813480432925 0.07357678004685446 0.0006547173990192835 6.453571254155384e-05 0.0002166455722007978 5.832963722392092e-05 0.000910397757221581 0.00036468443855722325 0.1471647933124199 0.030779370056076914 0.00035518795923533355 0.0016158494992603231 1.5354298077525574e-06 0.011651086691853744 2.1512866310954115e-05 0.00011616815260633755 0.0007636279283875343 0.0009500078778074619 1.3784865118492152e-07 0.4733559102567295
0.0007938258628713404 467140.63208340405 2689.0946791591946 0.5445961062449609 1301.4176620087067 0.0031203107020314454 0.0006609852358110208 0.006372777556728102 0.23161137027935808 0.014863532514508976 0.07389655055321667 0.000642965659773896 6.442342358192595e-05 0.0002137421049772873 5.780213016908527e-05 0.0008846867020043584 0.00035018761898027726 0.14774897316609084 0.031013913496185704 0.00035299752595022475 0.0015890503332429138 1.495965326695099e-06 0.011391051132907462 2.0164668699772284e-05 0.00010663219536479265 0.0007532629786347139 0.0009270834828968264 1.3031682831108622e-07 0.4733559102567295
0.0007951583930780556 466347.98024993826 2693.3866259245574 0.5426553662128749 1299.1361350848047 0.0031015745288930844 0.0006662980269466666 0.006486371342816368 0.23056152279897904 0.015066789917408672 0.07421467426913429 0.0006312760844521299 6.427612993215646e-05 0.00021077473571251632 5.724972128689784e-05 0.0008592820741134874 0.00033606829039197405 0.14832715838634852 0.03125026820070011 0.0003506897425043323 0.0015622454895570278 1.4571597593212195e-06 0.011131974421248761 1.8892958464969377e-05 9.781088908264689e-05 0.0007427365048143325 0.0009045749285638477 1.231421582331263e-07 0.4733559102567295
0.0007964956741545664 465557.46792751027 2697.6370101114353 0.5407335920159044 1296.8607664160197 0.0030826428947369556 0.0006715639423346394 0.006601739411301429 0.22951222072122227 0.015271536163599218 0.07453105567816207 0.0006196504850629111 6.409356177053356e-05 0.00020774611742198107 5.667284450962814e-05 0.0008341977097563891 0.0003223276987112242 0.14889907371275615 0.03148843237418654 0.0003482640635121461 0.0015354417450152628 1.4190105894710897e-06 0.010874012820886637 1.7694501648523882e-05 8.965907968972462e-05 0.0007320544192020052 0.0008824744736101887 1.1631358351496492e-07 0.4733559102567295
0.0007978376922359427 464769.4372722465 2701.84421731354 0.5388313508296779 1294.5925408463731 0.003063523579694144 0.0006767799636018297 0.006718879953044001 0.22846375253501341 0.015477719533020696 0.07484559945709279 0.0006080907893315449 6.387551914592904e-05 0.00020465902169078873 5.6071983863017646e-05 0.0008094468811459058 0.0003089664686160596 0.14946444486028626 0.0317284037387856 0.0003457201539636145 0.00150864617595836 1.381515170613443e-06 0.010617320787865574 1.6566079739002026e-05 8.213353633369449e-05 0.0007212229361161653 0.0008607744538039418 1.0981998647877492e-07 0.4733559102567295
0.000799184431391552 463984.234431791 2706.006668056677 0.5369492010531188 1292.3324547090415 0.003044224502747621 0.0006819431041068984 0.006837789580728568 0.2274164090177637 0.015685286128849115 0.07515821062674581 0.0005965990360427661 6.362187424631014e-05 0.00020151633265259931 5.544767289173707e-05 0.0007850422678080446 0.0002959846118870694 0.1500229990309835 0.03197017953193784 0.00034305789615695547 0.001481866145905987 1.3446707240718855e-06 0.010362050723542142 1.550450219076408e-05 7.519296170111476e-05 0.0007102485672859836 0.0008394673064022605 1.036499685701768e-07 0.4733559102567295
0.0008005358736027281 463202.2089989349 2710.1228208794673 0.535087691366706 1290.0815142532178 0.003024753716618147 0.0006870504164833188 0.006958463281201607 0.22637048283258215 0.01589417990074236 0.0754687947035047 0.0005851773697950235 6.333257338224493e-05 0.0001983210405200896 5.480049390222866e-05 0.0007609959299959029 0.00028338153807889717 0.1505744654351128 0.03221375650409996 0.00034027739603096957 0.001455109292610441 1.308474336836198e-06 0.010108352732643504 1.4506618087416853e-05 6.879799252288042e-05 0.0006991381162158755 0.0008185455931368273 9.779166524063647e-08 0.4733559102567295
0.0008018919987438079 462423.7134366703 2714.191175345573 0.5332473597906373 1287.840733989233 0.0030051194025258825 0.0006920990002743352 0.007080894369491812 0.22532626811609885 0.016104342673733053 0.07577725785094351 0.0005738280352639187 6.300763860233235e-05 0.00019507623470207153 5.413107703041111e-05 0.0007373192840088265 0.0002711560674273754 0.1511185758194654 0.03245913091650945 0.00033737898879514233 0.0014283835145466911 1.2729229587112542e-06 0.00985637438665284 1.356932670811051e-05 6.291119086283752e-05 0.0006878986715165221 0.0007980020215784031 9.223357295991201e-08 0.4733559102567295
