"X" "Pressure" "Temperature" "Density" "Velocity" "H2" "H" "O" "O2" "OH" "H2O" "HO2" "CH" "CH2" "CH3" "CH4" "CO" "CO2" "HCO" "CH2O" "CH3O" "C2H2" "C2H3" "C2H4" "HCCO" "CH2CO" "CH3CO" "N2" 
0.7299280619627749 324953.9676190463 3143.572616497856 0.33176048348544396 892.1551173066314 0.0012867381047744792 0.0006622755387202784 0.01923728538146691 0.12061223773446081 0.03562422696876119 0.0918680233853602 6.118880185002065e-05 5.130736272284215e-13 1.4745407056419244e-13 7.110464424247274e-14 1.3195983312040521e-13 0.09771385788842366 0.15957782028516015 4.3404457634100103e-07 1.6129388261071563e-09 9.009426591643901e-15 0.0 0.0 0.0 1.140517060143858e-15 1.141970732113862e-15 0.0 0.4733559102567295
0.7303707174565371 324953.9662899726 3143.5726155128946 0.33176048227349414 892.1551134810961 0.0012867381033430105 0.0006622755374047738 0.019237285346052117 0.12061223771259333 0.03562422693151681 0.09186802342992116 6.118880171103516e-05 5.134632528012119e-13 1.4859314956923727e-13 8.030808766171494e-14 1.0619398882214305e-14 0.09771385779622137 0.15957782043031812 4.340445758440042e-07 1.6129453611633695e-09 9.022750632900462e-15 0.0 0.0 0.0 1.148962697898056e-15 1.218155532011597e-15 0.0 0.4733559102567295
0.7306354590869488 324953.96550106973 3143.5726149295406 0.3317604815541129 892.15511121036 0.0012867381024796616 0.0006622755366202694 0.019237285325054143 0.12061223769981548 0.03562422690922215 0.09186802345633582 6.118880162790518e-05 5.130916770713997e-13 1.4749796668370845e-13 7.135750578784234e-14 8.344717870280484e-14 0.09771385774109206 0.15957782051678082 4.340445729024946e-07 1.6129391462013984e-09 9.009821095796081e-15 0.0 0.0 0.0 1.1411048994558755e-15 1.1468811963469895e-15 0.0 0.4733559102567295
0.7309002007179348 324953.9647116076 3143.5726143444294 0.3317604808342217 892.1551089380143 0.0012867381016330496 0.0006622755358419706 0.01923728530403646 0.12061223768693789 0.03562422688692322 0.09186802348283164 6.118880154407452e-05 5.134477541364204e-13 1.4855505983484775e-13 8.008608685273533e-14 1.0621353799369756e-14 0.09771385768628789 0.15957782060304831 4.340445731096027e-07 1.6129450711765404e-09 9.022404378934678e-15 0.0 0.0 0.0 1.1484895630415289e-15 1.2141851822182676e-15 0.0 0.4733559102567295
0.7314296839821771 324953.9631516864 3143.57261319122 0.33176047941176773 892.15510444802 0.001286738099916421 0.0006622755342846474 0.019237285262526806 0.12061223766158811 0.0356242268429499 0.0918680235351193 6.11888013802239e-05 5.130697702667979e-13 1.4744463338108022e-13 7.104963322690721e-14 1.5564847983864005e-13 0.09771385757737347 0.15957782077382132 4.340445688490685e-07 1.6129387303569584e-09 9.009340554910537e-15 0.0 0.0 0.0 1.1403980745507576e-15 1.1409732329532464e-15 0.0 0.4733559102567295
0.7319591672486827 324953.9615965395 3143.572612038633 0.33176047799366726 892.1550999717674 0.0012867380982483217 0.0006622755327477494 0.019237285221210935 0.12061223763559877 0.035624226799506144 0.09186802358711538 6.118880121978676e-05 5.134674003269069e-13 1.4860332004941253e-13 8.036706103381291e-14 1.061965982086748e-14 0.09771385746901937 0.1595778209444215 4.3404456801518485e-07 1.612945410170312e-09 9.022842295074187e-15 0.0 0.0 0.0 1.1490955260764669e-15 1.219267290787143e-15 0.0 0.4733559102567295
0.732248824212744 324953.96075236326 3143.5726114144286 0.33176047722388363 892.1550975419354 0.0012867380973326987 0.0006622755319112116 0.01923728519859457 0.12061223762212524 0.03562422677570545 0.09186802361524739 6.118880112731596e-05 5.130884244191387e-13 1.4748998362147295e-13 7.13107691311516e-14 9.024920781853523e-14 0.09771385740998959 0.15957782103699467 4.340445649361846e-07 1.6129390601701432e-09 9.009747976113081e-15 0.0 0.0 0.0 1.1410075988254315e-15 1.146063931899029e-15 0.0 0.4733559102567295
0.7325384811774776 324953.9599077157 3143.57261078836 0.3317604764536702 892.1550951107467 0.0012867380964258915 0.0006622755310790609 0.01923728517616929 0.1206122376082944 0.03562422675177819 0.09186802364364119 6.118880103828036e-05 5.134509271400436e-13 1.4856293507930244e-13 8.013229363707596e-14 1.0621345111186436e-14 0.09771385735133574 0.1595778211293289 4.340445650913352e-07 1.6129451008540011e-09 9.022476049089798e-15 0.0 0.0 0.0 1.1485855086675039e-15 1.2149919487898884e-15 0.0 0.4733559102567295
0.7331177951095996 324953.9582404392 3143.5726095558693 0.33176047493332156 892.1550903117466 0.0012867380946050392 0.0006622755294157879 0.019237285131667916 0.120612237581287 0.035624226704939546 0.09186802369929739 6.118880086290748e-05 5.130680156245086e-13 1.474403750538316e-13 7.102489611096818e-14 1.6924199616822025e-13 0.09771385723473337 0.15957782131214443 4.3404456062049675e-07 1.6129386701775548e-09 9.009301667176115e-15 0.0 0.0 0.0 1.1403436396673607e-15 1.140517534029994e-15 0.0 0.4733559102567295
0.733697109044368 324953.9565784742 3143.572608324012 0.3317604734178164 892.155085528035 0.0012867380928159127 0.0006622755277735864 0.019237285087437658 0.12061223755395563 0.03562422665822611 0.09186802375508193 6.118880068838927e-05 5.13469246063096e-13 1.4860786331853698e-13 8.039336709653212e-14 1.0619761437492131e-14 0.09771385711945599 0.15957782149365946 4.340445596241407e-07 1.6129454151582265e-09 9.022883002829678e-15 0.0 0.0 0.0 1.1491555014047723e-15 1.2197691702162122e-15 0.0 0.4733559102567295
0.7340001425853472 324953.9557165577 3143.5726076867545 0.3317604726318559 892.1550830471404 0.001286738091874043 0.0006622755269158991 0.01923728506446483 0.12061223753995699 0.03562422663396964 0.09186802378387052 6.11888005969583e-05 5.13086846171976e-13 1.474861425466007e-13 7.12883565547864e-14 9.390047613821801e-14 0.09771385705914236 0.1595778215882401 4.3404455649851727e-07 1.6129390026496674e-09 9.009712723089598e-15 0.0 0.0 0.0 1.140960098332566e-15 1.1456655607897156e-15 0.0 0.4733559102567295
0.7343031761270443 324953.9548545754 3143.5726070478836 0.33176047184583535 892.1550805660563 0.0012867380909421433 0.0006622755260626079 0.019237285041606163 0.12061223752577054 0.035624226609610364 0.09186802381291442 6.118880050760202e-05 5.134524321179117e-13 1.4856668817895168e-13 8.015428737646324e-14 1.0621327546148856e-14 0.09771385699941836 0.1595778216822655 4.3404455665524944e-07 1.612945099098241e-09 9.022509991451799e-15 0.0 0.0 0.0 1.1486316551435946e-15 1.2153799358680792e-15 0.0 0.4733559102567295
0.734909243213273 324953.95315301185 3143.5726057900733 0.3317604702942213 892.1550756683662 0.0012867380890869914 0.0006622755243677134 0.019237284996145094 0.12061223749823417 0.035624226561839056 0.09186802386963865 6.118880032756077e-05 5.130671704852472e-13 1.474383494418025e-13 7.101315931206418e-14 1.7653977150388388e-13 0.09771385688030104 0.1595778218690127 4.3404455210628345e-07 1.6129386255429694e-09 9.009283035426191e-15 0.0 0.0 0.0 1.1403175886837268e-15 1.1402997516883876e-15 0.0 0.4733559102567295
0.735515310302327 324953.9514570764 3143.5726045329557 0.33176046874773935 892.1550707868757 0.0012867380872607643 0.0006622755226927669 0.01923728495103419 0.12061223747031895 0.0356242265141433 0.0918680239265851 6.118880014870558e-05 5.134701092664742e-13 1.4861000999228128e-13 8.040580030821006e-14 1.061980613487028e-14 0.09771385676266636 0.15957782205425142 4.340445510578074e-07 1.6129454015720967e-09 9.022902066640258e-15 0.0 0.0 0.0 1.149183986235976e-15 1.2200076735727661e-15 0.0 0.4733559102567295
0.7358252877304396 324953.95059740474 3143.572603897398 0.3317604679638258 892.1550683124424 0.0012867380863272495 0.0006622755218357125 0.019237284928121184 0.1206122374564169 0.035624226489914576 0.09186802395527427 6.118880005805184e-05 5.130860606303778e-13 1.4748425515742724e-13 7.127737189255547e-14 9.579573399932152e-14 0.09771385670251251 0.15957782214857594 4.340445479316044e-07 1.6129389590138871e-09 9.009695271373813e-15 0.0 0.0 0.0 1.1409366066412127e-15 1.1454688344621375e-15 0.0 0.4733559102567295
0.7361352651592847 324953.94973770244 3143.5726032601942 0.33176046717988433 892.1550658379208 0.0012867380854011095 0.0006622755209879922 0.019237284905198056 0.1206122374423051 0.035624226465779334 0.09186802398410251 6.118879996846429e-05 5.134531582222672e-13 1.485685206341779e-13 8.01650309329347e-14 1.062131611043053e-14 0.09771385664284608 0.15957782224251585 4.340445480969664e-07 1.6129450828446686e-09 9.022526401414658e-15 0.0 0.0 0.0 1.1486542925575954e-15 1.2155704104723834e-15 0.0 0.4733559102567295
0.7362902538738892 324953.94931045145 3143.572602944262 0.33176046679028465 892.1550646081444 0.0012867380849274997 0.0006622755205623905 0.019237284893873805 0.12061223743530212 0.03562422645370594 0.09186802399846927 6.11887999224656e-05 5.13117691571458e-13 1.4756238011801978e-13 7.173562930895349e-14 5.348308690601072e-14 0.09771385661302918 0.15957782228928635 4.340445459503135e-07 1.612939522194047e-09 9.010409036532573e-15 0.0 0.0 0.0 1.1418858958412743e-15 1.153448586515128e-15 0.0 0.4733559102567295
0.7364452425886762 324953.94888261985 3143.5726026272505 0.3317604664001555 892.1550633766965 0.0012867380844706195 0.0006622755201383887 0.019237284882455633 0.12061223742827168 0.03562422644174367 0.09186802401276564 6.118879987829229e-05 5.134246341833625e-13 1.48497502508368e-13 7.97448214664728e-14 1.0623783606946126e-14 0.0977138565832912 0.1595778223360917 4.340445465128604e-07 1.6129445688118954e-09 9.021872190417566e-15 0.0 0.0 0.0 1.1478344320272573e-15 1.2086535515713287e-15 0.0 0.4733559102567295
0.7367552200189729 324953.94803403015 3143.5726019999142 0.33176046562634737 892.1550609341609 0.0012867380835444703 0.000662275519293435 0.019237284859841747 0.12061223741448393 0.035624226417866355 0.0918680240410928 6.118879978848068e-05 5.130828996875271e-13 1.4747714408467674e-13 7.12401889532784e-14 9.575527720341534e-14 0.09771385652387471 0.15957782242925397 4.3404454362649485e-07 1.6129388810816993e-09 9.009636467912799e-15 0.0 0.0 0.0 1.1408000149053408e-15 1.1443500790086684e-15 0.0 0.4733559102567295
0.7370651974499928 324953.94718520157 3143.572601370754 0.3317604648523214 892.1550584909378 0.0012867380826319468 0.0006622755184551057 0.019237284837248358 0.12061223740052511 0.03562422639400421 0.0918680240695704 6.11887996996919e-05 5.134528583716327e-13 1.4856781987214524e-13 8.016069303986816e-14 1.0618786018150529e-14 0.09771385646495898 0.15957782252201408 4.3404454382103206e-07 1.6129450620984356e-09 9.022519650098948e-15 0.0 0.0 0.0 1.1486402403276128e-15 1.215454576455877e-15 0.0 0.4733559102567295
0.7372865251901077 324953.94658358715 3143.572600925957 0.33176046430372397 892.1550567592828 0.0012867380819719275 0.0006622755178569137 0.01923728482123401 0.12061223739070313 0.03562422637708021 0.09186802408967937 6.118879963559007e-05 5.130985233287302e-13 1.4751511378490466e-13 7.145869570595914e-14 7.159016911917548e-14 0.09771385642284272 0.15957782258806147 4.3404454128346026e-07 1.6129391602264709e-09 9.00997741403096e-15 0.0 0.0 0.0 1.141306918501808e-15 1.148584350562872e-15 0.0 0.4733559102567295
0.7375078529305891 324953.9459812977 3143.572600479574 0.331760463754511 892.155055025685 0.0012867380813265839 0.0006622755172611028 0.01923728480519315 0.12061223738082702 0.03562422636014871 0.09186802410987129 6.118879957291188e-05 5.134406849675063e-13 1.485377079497326e-13 7.998401255737797e-14 1.062122566310071e-14 0.0977138563810406 0.15957782265386863 4.340445417421168e-07 1.612944836549686e-09 9.022244226536253e-15 0.0 0.0 0.0 1.1482821850231083e-15 1.212441232995108e-15 0.0 0.4733559102567295
0.7379505084130017 324953.94478952716 3143.572599598596 0.3317604626677647 892.1550515953559 0.001286738080025 0.0006622755160738102 0.01923728477341966 0.12061223736151465 0.03562422632659443 0.09186802414966745 6.118879944702923e-05 5.130735378747666e-13 1.4745404679301143e-13 7.110463396435493e-14 1.319597919886702e-13 0.09771385629762526 0.15957782278464114 4.3404453814825574e-07 1.6129386933592743e-09 9.009425096144171e-15 0.0 0.0 0.0 1.1405168268921878e-15 1.1419705353032437e-15 0.0 0.4733559102567295
0.7383931638968625 324953.9435992508 3143.5725987162964 0.33176046158238093 892.1550481693275 0.0012867380787448944 0.0006622755148982175 0.0192372847417426 0.12061223734193395 0.0356242262931364 0.09186802418961626 6.1188799322238e-05 5.134631639020272e-13 1.4859312573498977e-13 8.030807598222821e-14 1.0619397441543155e-14 0.09771385621505915 0.1595778229146585 4.3404453787769965e-07 1.6129452291936879e-09 9.022749143940601e-15 0.0 0.0 0.0 1.1489624641998268e-15 1.2181553214699998e-15 0.0 0.4733559102567295
0.7386579055645968 324953.9428932967 3143.572598194412 0.33176046093863876 892.155046137347 0.0012867380779730923 0.0006622755141949427 0.019237284722934355 0.12061223733045943 0.035624226273274065 0.09186802421319645 6.118879924734718e-05 5.130915885584949e-13 1.4749794312083092e-13 7.135749551276945e-14 8.344716546018181e-14 0.097713856165658 0.15957782299212098 4.3404453507597984e-07 1.6129390147085393e-09 9.009819614459328e-15 0.0 0.0 0.0 1.1411046681866059e-15 1.1468809995596003e-15 0.0 0.4733559102567295
0.7389226472328451 324953.9421868808 3143.5725976708313 0.3317604602944755 892.155044104037 0.0012867380772139622 0.000662275513495278 0.019237284704093575 0.12061223731896278 0.03562422625339055 0.09186802423692554 6.118879917446925e-05 5.134476659361908e-13 1.4855503620585883e-13 8.008607536725804e-14 1.0621352407149433e-14 0.09771385611677744 0.15957782306908114 4.3404453543535056e-07 1.6129449402472156e-09 9.022402901405634e-15 0.0 0.0 0.0 1.1484893313669172e-15 1.2141849751483668e-15 0.0 0.4733559102567295
0.7394521305713737 324953.9407907159 3143.5725966387927 0.331760459021347 892.15504008539 0.0012867380756876677 0.0006622755121053852 0.01923728466688748 0.12061223729628269 0.03562422621409005 0.09186802428353698 6.118879902624897e-05 5.130696827340009e-13 1.4744461008854982e-13 7.104962310974809e-14 1.5564845532588205e-13 0.0977138560189681 0.15957782322240557 4.340445314379671e-07 1.612938600335689e-09 9.009339089975955e-15 0.0 0.0 0.0 1.1403978459623771e-15 1.1409730393570795e-15 0.0 0.4733559102567295
0.7399816139119293 324953.9393979585 3143.572595606385 0.33176045775132573 892.1550360765511 0.0012867380741866375 0.0006622755107285875 0.019237284629871527 0.12061223727322662 0.035624226175000065 0.09186802433029943 6.118879888052452e-05 5.134673133429035e-13 1.4860329673443408e-13 8.036704961415126e-14 1.0619658507661207e-14 0.09771385592233536 0.15957782337458884 4.3404453087657127e-07 1.61294528103491e-09 9.02284083856387e-15 0.0 0.0 0.0 1.1490952974871537e-15 1.21926708535771e-15 0.0 0.4733559102567295
0.7402712709395574 324953.9386425525 3143.5725950479236 0.3317604570624895 892.1550339022303 0.001286738073363209 0.0006622755099776155 0.01923728460971983 0.12061223726101923 0.03562422615371015 0.09186802435550989 6.118879879994684e-05 5.130883378684473e-13 1.474899605750386e-13 7.131075904713016e-14 9.024920033415784e-14 0.09771385586944999 0.15957782345750776 4.340445279473857e-07 1.6129389315990537e-09 9.009746527414467e-15 0.0 0.0 0.0 1.141007372619579e-15 1.1460637388427945e-15 0.0 0.4733559102567295
0.740560927967787 324953.9378868911 3143.572594487814 0.33176045637342044 892.1550317271747 0.0012867380725518122 0.0006622755092297206 0.01923728458962496 0.12061223724853423 0.035624226132505064 0.09186802438085341 6.118879872178058e-05 5.134508409166715e-13 1.48562911984442e-13 8.013228243734753e-14 1.0621343735424402e-14 0.09771385581699128 0.159577823540108 4.3404452826544673e-07 1.6129449728625787e-09 9.022474604683642e-15 0.0 0.0 0.0 1.1485852822395797e-15 1.2149917468841563e-15 0.0 0.4733559102567295
0.7411402420266227 324953.9363945679 3143.57259338473 0.33176045501260765 892.1550274317508 0.0012867380709219419 0.0006622755077446642 0.019237284549814788 0.12061223722443644 0.03562422609043026 0.0918680244306826 6.118879856352023e-05 5.130679301167545e-13 1.4744035229611626e-13 7.102488620865279e-14 1.69241982986354e-13 0.09771385571251064 0.1595778237038776 4.3404452407378127e-07 1.6129385431492829e-09 9.00930023600318e-15 0.0 0.0 0.0 1.1403434163343861e-15 1.1405173445440427e-15 0.0 0.4733559102567295
0.7417195560878278 324953.9349064932 3143.57259228158 0.3317604536556689 892.1550231485558 0.0012867380693213444 0.0006622755062752863 0.01923728451021739 0.12061223719993014 0.03562422604861695 0.09186802448063774 6.118879840724906e-05 5.134691611637115e-13 1.4860784055766405e-13 8.0393355923377e-14 1.0619760047620392e-14 0.09771385560932752 0.1595778238663898 4.340445233679716e-07 1.6129452891372302e-09 9.022881580814716e-15 0.0 0.0 0.0 1.14915527827523e-15 1.219768969646235e-15 0.0 0.4733559102567295
0.7420225897061399 324953.9341351178 3143.5725917113755 0.3317604529522707 892.1550209282698 0.001286738068473708 0.0006622755055072574 0.01923728448964863 0.12061223718749217 0.03562422602684246 0.091868024506466 6.118879832497003e-05 5.130867616923099e-13 1.474861200491616e-13 7.128834669336922e-14 9.390047183681286e-14 0.09771385555545543 0.15957782395084932 4.340445203925714e-07 1.6129388771516224e-09 9.009711309062987e-15 0.0 0.0 0.0 1.140959877501447e-15 1.1456653720196363e-15 0.0 0.4733559102567295
0.7423256233250949 324953.9333632424 3143.5725911391955 0.3317604522484165 892.1550187065445 0.0012867380676478608 0.0006622755047450237 0.019237284469176892 0.12061223717461428 0.03562422600518568 0.09186802453231474 6.118879824442222e-05 5.134523479087504e-13 1.4856666562435857e-13 8.015427645464706e-14 1.0621326229553132e-14 0.09771385550169909 0.15957782403549817 4.340445206945788e-07 1.6129449740757824e-09 9.022508581344795e-15 0.0 0.0 0.0 1.1486314340514117e-15 1.2153797389621968e-15 0.0 0.4733559102567295
